instrument_key,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange
BSE_FO|877521,877521.0,BANKEX26MAY58700CE,BANKEX,0.0,2026-05-27,58700.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|877689,877689.0,BANKEX26MAY58700PE,BANKEX,0.0,2026-05-27,58700.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|876963,876963.0,BANKEX26MAY58800CE,BANKEX,0.0,2026-05-27,58800.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|877132,877132.0,BANKEX26MAY58800PE,BANKEX,0.0,2026-05-27,58800.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|877567,877567.0,BANKEX26MAY58900CE,BANKEX,0.0,2026-05-27,58900.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|876938,876938.0,BANKEX26MAY58900PE,BANKEX,0.0,2026-05-27,58900.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|877251,877251.0,BANKEX26MAY59000CE,BANKEX,0.0,2026-05-27,59000.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|877420,877420.0,BANKEX26MAY59000PE,BANKEX,397.85,2026-05-27,59000.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|877488,877488.0,BANKEX26MAY59100CE,BANKEX,0.0,2026-05-27,59100.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|877644,877644.0,BANKEX26MAY59100PE,BANKEX,0.0,2026-05-27,59100.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|877301,877301.0,BANKEX26MAY59200CE,BANKEX,0.0,2026-05-27,59200.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|877466,877466.0,BANKEX26MAY59200PE,BANKEX,0.0,2026-05-27,59200.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|874782,874782.0,BANKEX26MAY59300CE,BANKEX,0.0,2026-05-27,59300.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|872168,872168.0,BANKEX26MAY59300PE,BANKEX,0.0,2026-05-27,59300.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|872910,872910.0,BANKEX26MAY59400CE,BANKEX,1668.45,2026-05-27,59400.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|874540,874540.0,BANKEX26MAY59400PE,BANKEX,0.0,2026-05-27,59400.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|871014,871014.0,BANKEX26MAY59500CE,BANKEX,1600.85,2026-05-27,59500.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|872663,872663.0,BANKEX26MAY59500PE,BANKEX,526.9,2026-05-27,59500.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|873410,873410.0,BANKEX26MAY59600CE,BANKEX,1534.8,2026-05-27,59600.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|875012,875012.0,BANKEX26MAY59600PE,BANKEX,0.0,2026-05-27,59600.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|871490,871490.0,BANKEX26MAY59700CE,BANKEX,1789.3,2026-05-27,59700.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|873143,873143.0,BANKEX26MAY59700PE,BANKEX,600.85,2026-05-27,59700.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|873914,873914.0,BANKEX26MAY59800CE,BANKEX,1407.3,2026-05-27,59800.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|871235,871235.0,BANKEX26MAY59800PE,BANKEX,544.2,2026-05-27,59800.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|871986,871986.0,BANKEX26MAY59900CE,BANKEX,1667.3,2026-05-27,59900.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|873637,873637.0,BANKEX26MAY59900PE,BANKEX,668.1,2026-05-27,59900.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|870350,870350.0,BANKEX26MAY60000CE,BANKEX,1306.65,2026-05-27,60000.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|871990,871990.0,BANKEX26MAY60000PE,BANKEX,683.7,2026-05-27,60000.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|872742,872742.0,BANKEX26MAY60100CE,BANKEX,1243.7,2026-05-27,60100.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|870080,870080.0,BANKEX26MAY60100PE,BANKEX,658.95,2026-05-27,60100.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|870840,870840.0,BANKEX26MAY60200CE,BANKEX,1341.35,2026-05-27,60200.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|872480,872480.0,BANKEX26MAY60200PE,BANKEX,605.1,2026-05-27,60200.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|868932,868932.0,BANKEX26MAY60300CE,BANKEX,1253.5,2026-05-27,60300.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|870577,870577.0,BANKEX26MAY60300PE,BANKEX,732.05,2026-05-27,60300.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|871330,871330.0,BANKEX26MAY60400CE,BANKEX,1291.35,2026-05-27,60400.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|872970,872970.0,BANKEX26MAY60400PE,BANKEX,736.0,2026-05-27,60400.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|869448,869448.0,BANKEX26MAY60500CE,BANKEX,1020.3,2026-05-27,60500.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|871079,871079.0,BANKEX26MAY60500PE,BANKEX,892.85,2026-05-27,60500.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|871823,871823.0,BANKEX26MAY60600CE,BANKEX,967.1,2026-05-27,60600.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|869176,869176.0,BANKEX26MAY60600PE,BANKEX,982.1,2026-05-27,60600.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|869920,869920.0,BANKEX26MAY60700CE,BANKEX,955.6,2026-05-27,60700.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|871551,871551.0,BANKEX26MAY60700PE,BANKEX,962.8,2026-05-27,60700.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|875676,875676.0,BANKEX26MAY60800CE,BANKEX,856.7,2026-05-27,60800.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|869659,869659.0,BANKEX26MAY60800PE,BANKEX,1037.1,2026-05-27,60800.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|870407,870407.0,BANKEX26MAY60900CE,BANKEX,850.0,2026-05-27,60900.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|872051,872051.0,BANKEX26MAY60900PE,BANKEX,1061.15,2026-05-27,60900.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|874890,874890.0,BANKEX26MAY61000CE,BANKEX,789.75,2026-05-27,61000.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|868829,868829.0,BANKEX26MAY61000PE,BANKEX,1071.45,2026-05-27,61000.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|873020,873020.0,BANKEX26MAY61100CE,BANKEX,725.3,2026-05-27,61100.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|874631,874631.0,BANKEX26MAY61100PE,BANKEX,1195.55,2026-05-27,61100.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|875356,875356.0,BANKEX26MAY61200CE,BANKEX,803.6,2026-05-27,61200.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|869346,869346.0,BANKEX26MAY61200PE,BANKEX,1224.8,2026-05-27,61200.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|873519,873519.0,BANKEX26MAY61300CE,BANKEX,678.75,2026-05-27,61300.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|875106,875106.0,BANKEX26MAY61300PE,BANKEX,1307.6,2026-05-27,61300.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|875828,875828.0,BANKEX26MAY61400CE,BANKEX,861.25,2026-05-27,61400.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|873246,873246.0,BANKEX26MAY61400PE,BANKEX,1447.15,2026-05-27,61400.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|874025,874025.0,BANKEX26MAY61500CE,BANKEX,569.25,2026-05-27,61500.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|875575,875575.0,BANKEX26MAY61500PE,BANKEX,1424.75,2026-05-27,61500.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|872103,872103.0,BANKEX26MAY61600CE,BANKEX,569.05,2026-05-27,61600.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|873754,873754.0,BANKEX26MAY61600PE,BANKEX,1304.7,2026-05-27,61600.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|874482,874482.0,BANKEX26MAY61700CE,BANKEX,519.0,2026-05-27,61700.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|876050,876050.0,BANKEX26MAY61700PE,BANKEX,1337.7,2026-05-27,61700.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|872593,872593.0,BANKEX26MAY61800CE,BANKEX,696.4,2026-05-27,61800.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|874236,874236.0,BANKEX26MAY61800PE,BANKEX,1398.55,2026-05-27,61800.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|874943,874943.0,BANKEX26MAY61900CE,BANKEX,544.25,2026-05-27,61900.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|868875,868875.0,BANKEX26MAY61900PE,BANKEX,1270.05,2026-05-27,61900.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|871760,871760.0,BANKEX26MAY62000CE,BANKEX,422.1,2026-05-27,62000.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|873422,873422.0,BANKEX26MAY62000PE,BANKEX,1829.5,2026-05-27,62000.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|869876,869876.0,BANKEX26MAY62100CE,BANKEX,403.0,2026-05-27,62100.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|871500,871500.0,BANKEX26MAY62100PE,BANKEX,1901.5,2026-05-27,62100.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|872263,872263.0,BANKEX26MAY62200CE,BANKEX,420.4,2026-05-27,62200.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|869605,869605.0,BANKEX26MAY62200PE,BANKEX,1975.7,2026-05-27,62200.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|870356,870356.0,BANKEX26MAY62300CE,BANKEX,352.75,2026-05-27,62300.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|871993,871993.0,BANKEX26MAY62300PE,BANKEX,2051.15,2026-05-27,62300.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|876108,876108.0,BANKEX26MAY62400CE,BANKEX,470.25,2026-05-27,62400.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|870084,870084.0,BANKEX26MAY62400PE,BANKEX,2127.9,2026-05-27,62400.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|870848,870848.0,BANKEX26MAY62500CE,BANKEX,300.1,2026-05-27,62500.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|872483,872483.0,BANKEX26MAY62500PE,BANKEX,2205.8,2026-05-27,62500.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|868935,868935.0,BANKEX26MAY62600CE,BANKEX,287.3,2026-05-27,62600.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|870579,870579.0,BANKEX26MAY62600PE,BANKEX,2284.9,2026-05-27,62600.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|871335,871335.0,BANKEX26MAY62700CE,BANKEX,292.0,2026-05-27,62700.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|872973,872973.0,BANKEX26MAY62700PE,BANKEX,2365.1,2026-05-27,62700.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|869453,869453.0,BANKEX26MAY62800CE,BANKEX,271.35,2026-05-27,62800.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|871081,871081.0,BANKEX26MAY62800PE,BANKEX,2446.4,2026-05-27,62800.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|871827,871827.0,BANKEX26MAY62900CE,BANKEX,252.8,2026-05-27,62900.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|869183,869183.0,BANKEX26MAY62900PE,BANKEX,2528.75,2026-05-27,62900.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|876261,876261.0,BANKEX26MAY63000CE,BANKEX,209.95,2026-05-27,63000.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|873693,873693.0,BANKEX26MAY63000PE,BANKEX,2612.1,2026-05-27,63000.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|874438,874438.0,BANKEX26MAY63100CE,BANKEX,199.75,2026-05-27,63100.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|875994,875994.0,BANKEX26MAY63100PE,BANKEX,2696.4,2026-05-27,63100.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|872540,872540.0,BANKEX26MAY63200CE,BANKEX,185.15,2026-05-27,63200.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|874186,874186.0,BANKEX26MAY63200PE,BANKEX,2781.65,2026-05-27,63200.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|874897,874897.0,BANKEX26MAY63300CE,BANKEX,171.45,2026-05-27,63300.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|868833,868833.0,BANKEX26MAY63300PE,BANKEX,2867.75,2026-05-27,63300.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|873022,873022.0,BANKEX26MAY63400CE,BANKEX,158.65,2026-05-27,63400.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|874635,874635.0,BANKEX26MAY63400PE,BANKEX,2954.75,2026-05-27,63400.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|875367,875367.0,BANKEX26MAY63500CE,BANKEX,144.9,2026-05-27,63500.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|869352,869352.0,BANKEX26MAY63500PE,BANKEX,3042.55,2026-05-27,63500.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|873524,873524.0,BANKEX26MAY63600CE,BANKEX,135.35,2026-05-27,63600.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|875108,875108.0,BANKEX26MAY63600PE,BANKEX,3131.1,2026-05-27,63600.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|875833,875833.0,BANKEX26MAY63700CE,BANKEX,0.0,2026-05-27,63700.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|873249,873249.0,BANKEX26MAY63700PE,BANKEX,3220.4,2026-05-27,63700.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|874033,874033.0,BANKEX26MAY63800CE,BANKEX,115.0,2026-05-27,63800.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|875580,875580.0,BANKEX26MAY63800PE,BANKEX,3310.4,2026-05-27,63800.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|872109,872109.0,BANKEX26MAY63900CE,BANKEX,105.85,2026-05-27,63900.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|873758,873758.0,BANKEX26MAY63900PE,BANKEX,3401.05,2026-05-27,63900.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|868879,868879.0,BANKEX26MAY64000CE,BANKEX,97.25,2026-05-27,64000.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|870523,870523.0,BANKEX26MAY64000PE,BANKEX,3492.35,2026-05-27,64000.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|871275,871275.0,BANKEX26MAY64100CE,BANKEX,0.0,2026-05-27,64100.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|872921,872921.0,BANKEX26MAY64100PE,BANKEX,3584.25,2026-05-27,64100.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|869395,869395.0,BANKEX26MAY64200CE,BANKEX,0.0,2026-05-27,64200.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|871030,871030.0,BANKEX26MAY64200PE,BANKEX,0.0,2026-05-27,64200.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|871764,871764.0,BANKEX26MAY64300CE,BANKEX,0.0,2026-05-27,64300.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|869128,869128.0,BANKEX26MAY64300PE,BANKEX,0.0,2026-05-27,64300.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|869880,869880.0,BANKEX26MAY64400CE,BANKEX,0.0,2026-05-27,64400.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|871508,871508.0,BANKEX26MAY64400PE,BANKEX,0.0,2026-05-27,64400.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|872266,872266.0,BANKEX26MAY64500CE,BANKEX,81.75,2026-05-27,64500.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|869608,869608.0,BANKEX26MAY64500PE,BANKEX,0.0,2026-05-27,64500.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|870358,870358.0,BANKEX26MAY64600CE,BANKEX,0.0,2026-05-27,64600.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|871999,871999.0,BANKEX26MAY64600PE,BANKEX,0.0,2026-05-27,64600.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|876115,876115.0,BANKEX26MAY64700CE,BANKEX,98.4,2026-05-27,64700.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|870085,870085.0,BANKEX26MAY64700PE,BANKEX,0.0,2026-05-27,64700.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|870853,870853.0,BANKEX26MAY64800CE,BANKEX,0.0,2026-05-27,64800.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|872486,872486.0,BANKEX26MAY64800PE,BANKEX,0.0,2026-05-27,64800.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|868941,868941.0,BANKEX26MAY64900CE,BANKEX,0.0,2026-05-27,64900.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|870588,870588.0,BANKEX26MAY64900PE,BANKEX,0.0,2026-05-27,64900.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|873475,873475.0,BANKEX26MAY65000CE,BANKEX,54.75,2026-05-27,65000.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|875058,875058.0,BANKEX26MAY65000PE,BANKEX,0.0,2026-05-27,65000.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|875789,875789.0,BANKEX26MAY65100CE,BANKEX,0.0,2026-05-27,65100.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|873199,873199.0,BANKEX26MAY65100PE,BANKEX,0.0,2026-05-27,65100.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|873979,873979.0,BANKEX26MAY65200CE,BANKEX,0.0,2026-05-27,65200.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|875525,875525.0,BANKEX26MAY65200PE,BANKEX,0.0,2026-05-27,65200.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|872056,872056.0,BANKEX26MAY65300CE,BANKEX,0.0,2026-05-27,65300.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|873698,873698.0,BANKEX26MAY65300PE,BANKEX,0.0,2026-05-27,65300.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|874441,874441.0,BANKEX26MAY65400CE,BANKEX,0.0,2026-05-27,65400.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|875997,875997.0,BANKEX26MAY65400PE,BANKEX,0.0,2026-05-27,65400.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|872541,872541.0,BANKEX26MAY65500CE,BANKEX,24.35,2026-05-27,65500.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|874191,874191.0,BANKEX26MAY65500PE,BANKEX,0.0,2026-05-27,65500.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|874901,874901.0,BANKEX26MAY65600CE,BANKEX,0.0,2026-05-27,65600.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|868837,868837.0,BANKEX26MAY65600PE,BANKEX,0.0,2026-05-27,65600.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|873031,873031.0,BANKEX26MAY65700CE,BANKEX,0.0,2026-05-27,65700.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|874639,874639.0,BANKEX26MAY65700PE,BANKEX,0.0,2026-05-27,65700.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|875371,875371.0,BANKEX26MAY65800CE,BANKEX,0.0,2026-05-27,65800.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|872770,872770.0,BANKEX26MAY65800PE,BANKEX,0.0,2026-05-27,65800.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|873530,873530.0,BANKEX26MAY65900CE,BANKEX,0.0,2026-05-27,65900.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|875112,875112.0,BANKEX26MAY65900PE,BANKEX,0.0,2026-05-27,65900.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|870310,870310.0,BANKEX26MAY66000CE,BANKEX,14.55,2026-05-27,66000.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|871944,871944.0,BANKEX26MAY66000PE,BANKEX,0.0,2026-05-27,66000.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|876056,876056.0,BANKEX26MAY66100CE,BANKEX,0.0,2026-05-27,66100.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|870040,870040.0,BANKEX26MAY66100PE,BANKEX,0.0,2026-05-27,66100.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|870800,870800.0,BANKEX26MAY66200CE,BANKEX,0.0,2026-05-27,66200.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|872448,872448.0,BANKEX26MAY66200PE,BANKEX,0.0,2026-05-27,66200.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|868882,868882.0,BANKEX26MAY66300CE,BANKEX,0.0,2026-05-27,66300.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|870528,870528.0,BANKEX26MAY66300PE,BANKEX,0.0,2026-05-27,66300.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|871278,871278.0,BANKEX26MAY66400CE,BANKEX,0.0,2026-05-27,66400.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|872923,872923.0,BANKEX26MAY66400PE,BANKEX,0.0,2026-05-27,66400.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|869398,869398.0,BANKEX26MAY66500CE,BANKEX,0.0,2026-05-27,66500.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|871035,871035.0,BANKEX26MAY66500PE,BANKEX,0.0,2026-05-27,66500.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|871768,871768.0,BANKEX26MAY66600CE,BANKEX,0.0,2026-05-27,66600.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|869131,869131.0,BANKEX26MAY66600PE,BANKEX,0.0,2026-05-27,66600.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|869882,869882.0,BANKEX26MAY66700CE,BANKEX,0.0,2026-05-27,66700.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|871515,871515.0,BANKEX26MAY66700PE,BANKEX,0.0,2026-05-27,66700.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|875634,875634.0,BANKEX26MAY66800CE,BANKEX,30.0,2026-05-27,66800.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|869613,869613.0,BANKEX26MAY66800PE,BANKEX,0.0,2026-05-27,66800.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|870365,870365.0,BANKEX26MAY66900CE,BANKEX,0.0,2026-05-27,66900.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|872001,872001.0,BANKEX26MAY66900PE,BANKEX,0.0,2026-05-27,66900.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|874839,874839.0,BANKEX26MAY67000CE,BANKEX,4.8,2026-05-27,67000.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|868784,868784.0,BANKEX26MAY67000PE,BANKEX,0.0,2026-05-27,67000.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|872977,872977.0,BANKEX26MAY67100CE,BANKEX,0.0,2026-05-27,67100.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|874590,874590.0,BANKEX26MAY67100PE,BANKEX,0.0,2026-05-27,67100.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|875315,875315.0,BANKEX26MAY67200CE,BANKEX,0.0,2026-05-27,67200.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|869303,869303.0,BANKEX26MAY67200PE,BANKEX,0.0,2026-05-27,67200.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|873482,873482.0,BANKEX26MAY67300CE,BANKEX,0.0,2026-05-27,67300.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|875064,875064.0,BANKEX26MAY67300PE,BANKEX,0.0,2026-05-27,67300.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|875793,875793.0,BANKEX26MAY67400CE,BANKEX,0.0,2026-05-27,67400.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|873202,873202.0,BANKEX26MAY67400PE,BANKEX,0.0,2026-05-27,67400.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|873984,873984.0,BANKEX26MAY67500CE,BANKEX,0.0,2026-05-27,67500.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|875529,875529.0,BANKEX26MAY67500PE,BANKEX,0.0,2026-05-27,67500.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|872059,872059.0,BANKEX26MAY67600CE,BANKEX,0.0,2026-05-27,67600.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|873702,873702.0,BANKEX26MAY67600PE,BANKEX,0.0,2026-05-27,67600.0,0.05,30.0,OPTIDX,PE,BSE_FO
BSE_FO|874443,874443.0,BANKEX26MAY67700CE,BANKEX,0.0,2026-05-27,67700.0,0.05,30.0,OPTIDX,CE,BSE_FO
BSE_FO|876003,876003.0,BANKEX26MAY67700PE,BANKEX,0.0,2026-05-27,67700.0,0.05,30.0,OPTIDX,PE,BSE_FO
